Temporada,home_team_api_id,away_team_api_id,B365H,B365A,date,home_team_goal,away_team_goal,odd_team_win,Team_win
2014/2015,9773,10215,1.08,26,2015-04-18 00:00:00,1,0,1.08,1
2014/2015,9807,9772,15,1.2,2015-04-18 00:00:00,0,2,1.2,1
2014/2015,9772,9768,1.8,4.5,2014-08-31 00:00:00,1,1,1.8,0
2014/2015,9773,8348,1.14,19,2014-08-31 00:00:00,3,0,1.14,1
2014/2015,9772,9773,2.4,2.88,2015-04-26 00:00:00,0,0,2.4,0
2014/2015,9764,9772,13,1.2,2015-05-02 00:00:00,0,5,1.2,1
2014/2015,10238,9773,13,1.2,2015-05-03 00:00:00,0,2,1.2,1
2014/2015,9773,9764,1.06,26,2015-05-10 00:00:00,2,0,1.06,1
2014/2015,9772,6547,1.05,26,2015-05-09 00:00:00,4,0,1.05,1
2014/2015,9807,9773,15,1.2,2015-05-17 00:00:00,1,1,1.2,0
2014/2015,7844,9772,11,1.25,2015-05-17 00:00:00,0,0,1.25,0
2014/2015,9773,6547,1.06,26,2015-05-22 00:00:00,2,0,1.06,1
2014/2015,9772,10212,1.17,13,2015-05-23 00:00:00,4,1,1.17,1
2014/2015,7844,9773,6.5,1.55,2014-09-14 00:00:00,1,1,1.55,0
2014/2015,10238,9772,7,1.5,2014-09-12 00:00:00,0,5,1.5,1
2014/2015,9772,8348,1.2,15,2014-09-21 00:00:00,3,1,1.2,1
2014/2015,9773,8613,1.14,17,2014-09-21 00:00:00,0,0,1.14,0
2014/2015,7842,9772,5,1.7,2014-09-27 00:00:00,2,3,1.7,1
2014/2015,9768,9773,3.1,2.4,2014-09-26 00:00:00,1,1,2.4,0
2014/2015,9772,158085,1.2,13,2014-10-05 00:00:00,4,0,1.2,1
2014/2015,9773,10264,1.44,8,2014-10-05 00:00:00,2,1,1.44,1
2014/2015,158085,9773,8.5,1.36,2014-10-25 00:00:00,0,5,1.36,1
2014/2015,10264,9772,4.33,1.8,2014-10-26 00:00:00,2,1,1.8,0
2014/2015,9772,7841,1.33,11,2014-10-31 00:00:00,1,0,1.33,1
2014/2015,9773,10214,1.25,13,2014-11-01 00:00:00,2,0,1.25,1
2014/2015,9925,8426,1.18,13,2014-12-03 00:00:00,1,0,1.18,1
2014/2015,8649,9925,9.5,1.29,2014-10-18 00:00:00,0,5,1.29,1
2014/2015,9925,8597,1.2,13,2014-10-26 00:00:00,2,0,1.2,1
2014/2015,9925,8066,1.3,10,2014-11-01 00:00:00,1,0,1.3,1
2014/2015,8485,9925,4.2,1.8,2014-11-09 00:00:00,1,2,1.8,1
2014/2015,9925,8284,1.2,11,2014-11-22 00:00:00,2,1,1.2,1
2014/2015,9927,9925,9,1.3,2014-12-06 00:00:00,0,1,1.3,1
2014/2015,9925,9800,1.14,17,2014-12-14 00:00:00,4,1,1.14,1
2014/2015,9938,9925,6.5,1.44,2014-12-21 00:00:00,2,1,1.44,0
2014/2015,9925,8649,1.14,19,2014-12-27 00:00:00,0,0,1.14,0
2014/2015,8426,9925,8.5,1.29,2015-02-11 00:00:00,0,3,1.29,1
2014/2015,8467,9925,6,1.5,2014-08-13 00:00:00,0,3,1.5,1
2014/2015,8597,9925,13,1.22,2015-01-05 00:00:00,0,2,1.22,1
2014/2015,9925,8467,1.18,15,2015-03-04 00:00:00,0,1,1.18,0
2014/2015,8429,9925,8,1.36,2015-01-17 00:00:00,0,2,1.36,1
2014/2015,9925,9927,1.14,15,2015-01-21 00:00:00,4,0,1.14,1
2014/2015,8649,9925,11,1.2,2015-01-24 00:00:00,0,1,1.2,1
2014/2015,9925,8597,1.17,15,2015-04-15 00:00:00,4,1,1.17,1
2014/2015,8467,9925,9,1.33,2015-02-14 00:00:00,1,2,1.33,1
2014/2015,9925,8429,1.18,13,2015-02-22 00:00:00,4,0,1.18,1
2014/2015,9925,8485,1.57,6,2015-03-01 00:00:00,4,0,1.57,1
2014/2015,8284,9925,12,1.25,2015-04-22 00:00:00,1,2,1.25,1
2014/2015,9925,9938,1.44,6.5,2014-08-16 00:00:00,6,1,1.44,1
2014/2015,9925,9938,1.18,15,2015-03-21 00:00:00,3,0,1.18,1
2014/2015,9800,9925,13,1.18,2015-04-03 00:00:00,0,2,1.18,1
2014/2015,9925,8426,1.17,15,2015-04-08 00:00:00,2,0,1.17,1
2014/2015,8066,9925,6.5,1.45,2015-04-11 00:00:00,1,1,1.45,0
2014/2015,9938,9925,9,1.33,2015-04-26 00:00:00,0,3,1.33,1
2014/2015,9925,8284,1.13,23,2015-05-01 00:00:00,5,0,1.13,1
2014/2015,8485,9925,4.33,1.73,2015-05-10 00:00:00,0,1,1.73,1
2014/2015,8467,9925,8,1.36,2015-05-15 00:00:00,0,0,1.36,0
2014/2015,9925,8066,1.25,11,2015-05-24 00:00:00,5,0,1.25,1
2014/2015,8066,9925,6,1.5,2014-08-23 00:00:00,1,0,1.5,0
2014/2015,8284,9925,7.5,1.4,2014-08-31 00:00:00,1,1,1.4,0
2014/2015,9925,8485,1.45,6.5,2014-09-13 00:00:00,2,1,1.45,1
2014/2015,9925,9927,1.22,12,2014-09-21 00:00:00,1,1,1.22,0
2014/2015,9800,9925,9,1.33,2014-09-27 00:00:00,1,2,1.33,1
2014/2015,9925,8429,1.22,12,2014-10-05 00:00:00,0,1,1.22,0
2014/2015,8634,10268,1.1,21,2014-08-24 00:00:00,3,0,1.1,1
2014/2015,8633,7869,1.06,29,2014-08-25 00:00:00,2,0,1.06,1
2014/2015,8634,9910,1.13,17,2014-11-01 00:00:00,0,1,1.13,0
2014/2015,7878,8633,12,1.2,2014-11-01 00:00:00,0,4,1.2,1
2014/2015,9865,8634,17,1.14,2014-11-08 00:00:00,1,2,1.14,1
2014/2015,8633,8370,1.05,26,2014-11-08 00:00:00,5,1,1.05,1
2014/2015,8634,8302,1.2,11,2014-11-22 00:00:00,5,1,1.2,1
2014/2015,8372,8633,15,1.18,2014-11-22 00:00:00,0,4,1.18,1
2014/2015,10267,8634,6,1.53,2014-11-30 00:00:00,0,1,1.53,1
2014/2015,9864,8633,10,1.29,2014-11-29 00:00:00,1,2,1.29,1
2014/2015,8634,8558,1.09,21,2014-12-07 00:00:00,5,1,1.09,1
2014/2015,8633,9910,1.09,21,2014-12-06 00:00:00,3,0,1.09,1
2014/2015,8305,8634,13,1.22,2014-12-13 00:00:00,0,0,1.22,0
2014/2015,9865,8633,17,1.17,2014-12-12 00:00:00,1,4,1.17,1
2014/2015,8634,7869,1.06,26,2014-12-20 00:00:00,5,0,1.06,1
2014/2015,8633,8302,1.29,10,2015-02-04 00:00:00,2,1,1.29,1
2014/2015,8560,8634,9,1.33,2015-01-04 00:00:00,1,0,1.33,0
2014/2015,10267,8633,5.5,1.57,2015-01-04 00:00:00,2,1,1.57,0
2014/2015,8634,9906,1.57,5.5,2015-01-11 00:00:00,3,1,1.57,1
2014/2015,8633,8558,1.08,29,2015-01-10 00:00:00,3,0,1.08,1
2014/2015,9783,8634,15,1.18,2015-01-18 00:00:00,0,4,1.18,1
2014/2015,8305,8633,13,1.22,2015-01-18 00:00:00,0,3,1.22,1
2014/2015,8560,8633,7.5,1.36,2014-08-31 00:00:00,4,2,1.36,0
2014/2015,10205,8634,5,1.57,2014-08-31 00:00:00,0,1,1.57,1
2014/2015,7869,8633,21,1.14,2015-01-24 00:00:00,1,2,1.14,1
2014/2015,10268,8634,19,1.17,2015-01-24 00:00:00,0,6,1.17,1
2014/2015,8633,8560,1.18,17,2015-01-31 00:00:00,4,1,1.18,1
2014/2015,8634,10205,1.2,13,2015-02-01 00:00:00,3,2,1.2,1
2014/2015,9906,8633,2.88,2.45,2015-02-07 00:00:00,4,0,2.45,0
2014/2015,8315,8634,9,1.33,2015-02-08 00:00:00,2,5,1.33,1
2014/2015,8633,9783,1.08,21,2015-02-14 00:00:00,2,0,1.08,1
2014/2015,8634,8581,1.05,34,2015-02-15 00:00:00,5,0,1.05,1
2014/2015,10268,8633,17,1.18,2015-02-22 00:00:00,0,2,1.18,1
2014/2015,8634,9864,1.11,21,2015-02-21 00:00:00,0,1,1.11,0
2014/2015,8633,10205,1.2,13,2015-03-01 00:00:00,1,1,1.2,0
2014/2015,7878,8634,17,1.17,2015-02-28 00:00:00,1,3,1.17,1
2014/2015,8315,8633,7,1.44,2015-03-07 00:00:00,1,0,1.44,0
2014/2015,8634,8370,1.05,34,2015-03-08 00:00:00,6,1,1.05,1
2014/2015,8633,8581,1.06,34,2015-03-15 00:00:00,2,0,1.06,1
2014/2015,8372,8634,19,1.14,2015-03-14 00:00:00,0,2,1.14,1
2014/2015,8634,8633,1.67,4.5,2015-03-22 00:00:00,2,1,1.67,1
2014/2015,9910,8634,7.5,1.4,2015-04-05 00:00:00,0,1,1.4,1
2014/2015,8633,7878,1.08,29,2015-04-05 00:00:00,9,1,1.08,1
2014/2015,8633,9906,1.67,5,2014-09-13 00:00:00,1,2,1.67,0
2014/2015,8634,8315,1.3,8.5,2014-09-13 00:00:00,2,0,1.3,1
2014/2015,8634,9865,1.05,41,2015-04-08 00:00:00,4,0,1.05,1
2014/2015,8370,8633,13,1.2,2015-04-08 00:00:00,0,2,1.2,1
2014/2015,8302,8634,5,1.55,2015-04-11 00:00:00,2,2,1.55,0
2014/2015,8633,8372,1.06,34,2015-04-11 00:00:00,3,0,1.06,1
2014/2015,8634,10267,1.22,12,2015-04-18 00:00:00,2,0,1.22,1
2014/2015,8633,9864,1.14,17,2015-04-18 00:00:00,3,1,1.14,1
2014/2015,8558,8634,12,1.25,2015-04-25 00:00:00,0,2,1.25,1
2014/2015,9910,8633,5.5,1.57,2015-04-26 00:00:00,2,4,1.57,1
2014/2015,8634,8305,1.04,41,2015-04-28 00:00:00,6,0,1.04,1
2014/2015,8633,9865,1.06,29,2015-04-29 00:00:00,3,0,1.06,1
2014/2015,7869,8634,26,1.08,2015-05-02 00:00:00,0,8,1.08,1
2014/2015,8302,8633,3.5,2.05,2015-05-02 00:00:00,2,3,2.05,1
2014/2015,8634,8560,1.05,34,2015-05-09 00:00:00,2,0,1.05,1
2014/2015,8633,10267,1.4,8,2015-05-09 00:00:00,2,2,1.4,0
2014/2015,9906,8634,4.75,1.75,2015-05-17 00:00:00,0,1,1.75,1
2014/2015,8558,8633,6.5,1.5,2015-05-17 00:00:00,1,4,1.5,1
2014/2015,8634,9783,1.25,11,2015-05-23 00:00:00,2,2,1.25,0
2014/2015,8633,8305,1.13,21,2015-05-23 00:00:00,7,3,1.13,1
2014/2015,9783,8633,9.5,1.25,2014-09-20 00:00:00,2,8,1.25,1
2014/2015,8581,8634,15,1.18,2014-09-21 00:00:00,0,5,1.18,1
2014/2015,8633,10268,1.08,23,2014-09-23 00:00:00,5,1,1.08,1
2014/2015,9864,8634,9,1.33,2014-09-24 00:00:00,0,0,1.33,0
2014/2015,10205,8633,5.25,1.62,2014-09-27 00:00:00,0,2,1.62,1
2014/2015,8634,7878,1.13,17,2014-09-27 00:00:00,6,0,1.13,1
2014/2015,8633,8315,1.2,15,2014-10-05 00:00:00,5,0,1.2,1
2014/2015,8370,8634,9,1.25,2014-10-04 00:00:00,0,2,1.25,1
2014/2015,8581,8633,13,1.17,2014-10-18 00:00:00,0,5,1.17,1
2014/2015,8634,8372,1.1,21,2014-10-18 00:00:00,3,0,1.1,1
2014/2015,8633,8634,2.38,3,2014-10-25 00:00:00,3,1,2.38,1
2015/2016,8571,9985,2.6,2.6,2015-07-25 00:00:00,2,1,2.6,0
2015/2016,10001,9991,4,1.85,2015-07-26 00:00:00,1,1,1.85,0
2015/2016,8635,8475,1.2,11,2015-07-26 00:00:00,3,2,1.2,1
2015/2016,8635,8203,1.44,6,2015-10-04 00:00:00,1,1,1.44,0
2015/2016,9991,8342,2.1,3.25,2015-10-04 00:00:00,4,1,2.1,1
2015/2016,9987,9985,2.1,3.3,2015-10-04 00:00:00,3,1,3.3,0
2015/2016,9985,10001,1.4,8,2015-10-17 00:00:00,1,2,1.4,0
2015/2016,10000,8635,4.5,1.85,2015-10-18 00:00:00,0,4,1.85,1
2015/2016,274581,9991,5.75,1.6,2015-10-16 00:00:00,1,2,1.6,1
2015/2016,8635,8342,1.85,4,2015-10-25 00:00:00,3,1,1.85,1
2015/2016,9991,8573,1.4,8,2015-10-24 00:00:00,2,2,1.4,0
2015/2016,9986,9985,2.5,2.7,2015-10-25 00:00:00,2,3,2.7,1
2015/2016,9985,8203,1.85,4.2,2015-10-28 00:00:00,2,1,1.85,1
2015/2016,9994,9991,3.8,1.95,2015-10-27 00:00:00,1,2,1.95,1
2015/2016,8571,8635,5,1.7,2015-10-29 00:00:00,1,1,1.7,0
2015/2016,8635,274581,1.2,13,2015-11-01 00:00:00,2,0,1.2,1
2015/2016,1773,9991,5,1.7,2015-10-31 00:00:00,0,2,1.7,1
2015/2016,9997,9985,3.4,2.05,2015-11-01 00:00:00,1,0,2.05,0
2015/2016,9985,8635,3.1,2.25,2015-11-08 00:00:00,1,0,3.1,1
2015/2016,9991,9986,1.5,6,2015-11-08 00:00:00,1,3,1.5,0
2015/2016,9985,8571,1.8,4.33,2015-11-22 00:00:00,1,1,1.8,0
2015/2016,9991,10001,1.3,9,2015-11-20 00:00:00,5,0,1.3,1
2015/2016,9994,8635,4.2,1.85,2015-12-23 00:00:00,1,1,1.85,0
2015/2016,8635,1773,1.25,10,2015-11-29 00:00:00,3,2,1.25,1
2015/2016,9987,9991,2.9,2.3,2015-11-28 00:00:00,0,1,2.3,1
2015/2016,10000,9985,2.6,2.63,2015-11-27 00:00:00,2,3,2.63,1
2015/2016,9991,10000,1.44,6,2015-12-04 00:00:00,2,2,1.44,0
2015/2016,9987,8635,3.4,2.1,2015-12-06 00:00:00,0,0,2.1,0
2015/2016,8475,9985,3.8,2,2015-12-05 00:00:00,0,0,2.0,0
2015/2016,8635,8573,1.45,6.5,2015-12-13 00:00:00,1,1,1.45,0
2015/2016,9985,8342,3.2,2.2,2015-12-13 00:00:00,2,0,3.2,1
2015/2016,9997,9991,4.75,1.75,2015-12-13 00:00:00,0,2,1.75,1
2015/2016,9991,9987,1.67,5.25,2015-07-31 00:00:00,1,0,1.67,1
2015/2016,9985,10000,1.57,5.75,2015-08-02 00:00:00,2,1,1.57,1
2015/2016,1773,8635,5.25,1.57,2015-08-02 00:00:00,0,2,1.57,1
2015/2016,8342,8635,1.95,3.6,2015-12-20 00:00:00,1,4,3.6,1
2015/2016,9991,8571,1.44,7,2015-12-20 00:00:00,3,0,1.44,1
2015/2016,8573,9985,2.3,2.9,2015-12-20 00:00:00,4,1,2.9,0
2015/2016,8635,10001,1.18,15,2015-12-27 00:00:00,2,1,1.18,1
2015/2016,9985,274581,1.45,6.5,2015-12-27 00:00:00,3,0,1.45,1
2015/2016,8203,9991,4,1.85,2015-12-26 00:00:00,2,0,1.85,0
2015/2016,9991,8635,2.3,3,2016-01-17 00:00:00,2,0,2.3,1
2015/2016,9994,9985,2.8,2.5,2016-01-17 00:00:00,0,2,2.5,1
2015/2016,8635,9986,1.44,7.5,2016-01-24 00:00:00,2,1,1.44,1
2015/2016,9985,9991,2.55,2.63,2016-01-24 00:00:00,0,3,2.55,0
2015/2016,9991,8475,1.2,11,2016-01-31 00:00:00,2,1,1.2,1
2015/2016,1773,9985,3.4,2.05,2016-01-30 00:00:00,0,2,2.05,1
2015/2016,9997,8635,7.5,1.44,2016-01-29 00:00:00,1,2,1.44,1
2015/2016,8342,9991,1.95,4,2016-02-07 00:00:00,1,0,4.0,0
2015/2016,9985,9997,1.29,10,2016-02-07 00:00:00,1,2,1.29,0
2015/2016,8203,8635,4,1.85,2016-02-05 00:00:00,2,2,1.85,0
2015/2016,8635,10000,1.44,7,2016-02-13 00:00:00,3,0,1.44,1
2015/2016,9991,274581,1.3,9.5,2016-02-12 00:00:00,2,0,1.3,1
2015/2016,10001,9985,3.6,1.95,2016-02-14 00:00:00,2,0,1.95,0
2015/2016,9985,9986,1.75,4.6,2016-02-20 00:00:00,3,0,1.75,1
2015/2016,8573,9991,3.6,1.95,2016-02-21 00:00:00,5,2,1.95,0
2015/2016,8475,8635,6,1.5,2016-02-21 00:00:00,1,0,1.5,0
2015/2016,8635,9985,2.05,3.5,2016-02-28 00:00:00,3,3,2.05,0
2015/2016,9991,9994,1.33,9.5,2016-02-26 00:00:00,3,1,1.33,1
2015/2016,9985,9987,1.95,3.75,2016-03-05 00:00:00,2,1,1.95,1
2015/2016,9991,1773,1.36,9,2016-03-04 00:00:00,1,1,1.36,0
2015/2016,274581,8635,4,1.8,2016-03-05 00:00:00,2,1,1.8,0
2015/2016,8635,9991,1.91,4,2015-08-09 00:00:00,1,1,1.91,0
2015/2016,9985,8475,1.3,10,2015-08-09 00:00:00,1,0,1.3,1
2015/2016,8635,8571,1.65,4.75,2016-03-13 00:00:00,3,0,1.65,1
2015/2016,8203,9985,4.5,1.75,2016-03-13 00:00:00,4,0,1.75,0
2015/2016,9986,9991,3.6,2,2016-03-13 00:00:00,1,1,2.0,0
2015/2016,274581,9985,5.25,1.67,2015-08-15 00:00:00,1,1,1.67,0
2015/2016,8573,8635,4,1.83,2015-08-16 00:00:00,3,1,1.83,0
2015/2016,9991,9997,1.36,8.5,2015-08-16 00:00:00,1,0,1.36,1
2015/2016,8635,9994,1.53,5.75,2015-08-23 00:00:00,1,0,1.53,1
2015/2016,9985,8573,1.75,4.5,2015-08-23 00:00:00,1,2,1.75,0
2015/2016,8571,9991,3.4,2.05,2015-08-23 00:00:00,0,0,2.05,0
2015/2016,8342,9985,1.75,4.75,2015-08-30 00:00:00,7,1,4.75,0
2015/2016,9991,8203,1.5,7.5,2015-08-29 00:00:00,2,2,1.5,0
2015/2016,10001,8635,5.5,1.57,2015-08-30 00:00:00,0,3,1.57,1
2015/2016,8635,9987,1.62,5,2015-09-13 00:00:00,0,0,1.62,0
2015/2016,9985,9994,1.8,4.1,2015-09-13 00:00:00,0,1,1.8,0
2015/2016,10000,9991,3.5,2.05,2015-09-12 00:00:00,1,1,2.05,0
2015/2016,9991,9985,1.7,4.75,2015-09-20 00:00:00,4,1,1.7,1
2015/2016,9986,8635,3.7,1.95,2015-09-20 00:00:00,1,1,1.95,0
2015/2016,8635,9997,1.29,10,2015-09-27 00:00:00,1,0,1.29,1
2015/2016,9985,1773,1.57,5.25,2015-09-26 00:00:00,2,2,1.57,0
2015/2016,8475,9991,5.25,1.57,2015-09-26 00:00:00,1,3,1.57,1
2015/2016,9825,8654,1.29,12,2015-08-09 00:00:00,0,2,1.29,0
2015/2016,8455,10003,1.36,11,2015-08-08 00:00:00,2,2,1.36,0
2015/2016,10260,8586,1.65,6,2015-08-08 00:00:00,1,0,1.65,1
2015/2016,10194,8650,3.4,2.3,2015-08-09 00:00:00,0,1,2.3,1
2015/2016,9825,8668,1.44,8,2015-10-24 00:00:00,2,1,1.44,1
2015/2016,8650,8466,2.05,3.8,2015-10-25 00:00:00,1,1,2.05,0
2015/2016,10260,8456,2.6,2.8,2015-10-25 00:00:00,0,0,2.6,0
2015/2016,8654,8455,4,1.95,2015-10-24 00:00:00,2,1,1.95,0
2015/2016,8455,8650,2.1,3.75,2015-10-31 00:00:00,1,3,2.1,0
2015/2016,9826,10260,3.8,2.1,2015-10-31 00:00:00,0,0,2.1,0
2015/2016,10003,9825,5,1.75,2015-10-31 00:00:00,0,3,1.75,1
2015/2016,9825,8586,1.73,5,2015-11-08 00:00:00,1,1,1.73,0
2015/2016,8650,9826,1.67,6,2015-11-08 00:00:00,1,2,1.67,0
2015/2016,10260,8659,1.33,12,2015-11-07 00:00:00,2,0,1.33,1
2015/2016,10194,8455,3.8,2.05,2015-11-07 00:00:00,1,0,2.05,0
2015/2016,8455,9850,1.4,9,2015-11-21 00:00:00,1,0,1.4,1
2015/2016,8456,8650,1.7,5.5,2015-11-21 00:00:00,1,4,5.5,1
2015/2016,9817,10260,4.33,2,2015-11-21 00:00:00,1,2,2.0,1
2015/2016,8659,9825,7,1.53,2015-11-21 00:00:00,2,1,1.53,0
2015/2016,8197,10260,3.1,2.4,2015-11-28 00:00:00,1,1,2.4,0
2015/2016,8650,10003,1.44,8,2015-11-29 00:00:00,1,0,1.44,1
2015/2016,9850,9825,6,1.62,2015-11-29 00:00:00,1,1,1.62,0
2015/2016,8586,8455,2.6,2.9,2015-11-29 00:00:00,0,0,2.9,0
2015/2016,9825,8472,1.29,13,2015-12-05 00:00:00,3,1,1.29,1
2015/2016,8455,8678,1.36,9.5,2015-12-05 00:00:00,0,1,1.36,0
2015/2016,10260,8654,1.44,9,2015-12-05 00:00:00,0,0,1.44,0
2015/2016,10261,8650,5.75,1.62,2015-12-06 00:00:00,2,0,1.62,0
2015/2016,10252,9825,6.5,1.57,2015-12-13 00:00:00,0,2,1.57,1
2015/2016,8678,10260,3.4,2.3,2015-12-12 00:00:00,2,1,2.3,0
2015/2016,8197,8455,3.2,2.35,2015-12-14 00:00:00,2,1,2.35,0
2015/2016,8650,8659,1.4,10,2015-12-13 00:00:00,2,2,1.4,0
2015/2016,9825,8456,2.45,3,2015-12-21 00:00:00,2,1,2.45,1
2015/2016,8455,8472,1.33,12,2015-12-19 00:00:00,3,1,1.33,1
2015/2016,10260,9850,1.45,8.5,2015-12-19 00:00:00,1,2,1.45,0
2015/2016,9817,8650,4.2,1.95,2015-12-20 00:00:00,3,0,1.95,0
2015/2016,8455,9817,1.44,7.5,2015-12-26 00:00:00,2,2,1.44,0
2015/2016,8650,8197,1.91,3.8,2015-12-26 00:00:00,1,0,1.91,1
2015/2016,8466,9825,3.6,2.05,2015-12-26 00:00:00,4,0,2.05,0
2015/2016,10194,10260,3.25,2.3,2015-12-26 00:00:00,2,0,2.3,0
2015/2016,9825,8678,1.44,8,2015-12-28 00:00:00,2,0,1.44,1
2015/2016,10260,8455,2.6,3,2015-12-28 00:00:00,0,0,2.6,0
2015/2016,8472,8650,5.5,1.7,2015-12-30 00:00:00,0,1,1.7,1
2015/2016,10252,10260,5.5,1.73,2015-08-14 00:00:00,0,1,1.73,1
2015/2016,9826,9825,5.25,1.73,2015-08-16 00:00:00,1,2,1.73,1
2015/2016,8650,8678,1.45,8,2015-08-17 00:00:00,1,0,1.45,1
2015/2016,8456,8455,2.1,3.75,2015-08-16 00:00:00,3,0,3.75,0
2015/2016,9825,10261,1.29,11,2016-01-02 00:00:00,1,0,1.29,1
2015/2016,9826,8455,3.8,2.1,2016-01-03 00:00:00,0,3,2.1,1
2015/2016,10260,10003,1.55,7,2016-01-02 00:00:00,2,1,1.55,1
2015/2016,8654,8650,4,2.05,2016-01-02 00:00:00,2,0,2.05,0
2015/2016,8650,9825,2.88,2.6,2016-01-13 00:00:00,3,3,2.88,0
2015/2016,8455,8659,1.44,9,2016-01-13 00:00:00,2,2,1.44,0
2015/2016,10261,10260,5,1.8,2016-01-12 00:00:00,3,3,1.8,0
2015/2016,8455,8668,1.83,4.75,2016-01-16 00:00:00,3,3,1.83,0
2015/2016,8650,10260,2.3,3.5,2016-01-17 00:00:00,0,1,2.3,0
2015/2016,10194,9825,4.33,1.95,2016-01-17 00:00:00,0,0,1.95,0
2015/2016,9825,8455,2.1,3.9,2016-01-24 00:00:00,0,1,2.1,0
2015/2016,10260,8466,1.91,4.75,2016-01-23 00:00:00,0,1,1.91,0
2015/2016,9850,8650,4.33,1.95,2016-01-23 00:00:00,4,5,1.95,1
2015/2016,9825,8466,1.75,5.25,2016-02-02 00:00:00,0,0,1.75,0
2015/2016,8197,8650,2.63,2.88,2016-02-02 00:00:00,2,0,2.88,0
2015/2016,9817,8455,4.33,1.95,2016-02-03 00:00:00,0,0,1.95,0
2015/2016,10260,10194,1.7,5.75,2016-02-02 00:00:00,3,0,1.7,1
2015/2016,8678,9825,3.8,2.1,2016-02-07 00:00:00,0,2,2.1,1
2015/2016,8455,10260,2.15,3.9,2016-02-07 00:00:00,1,1,2.15,0
2015/2016,8650,8472,1.44,8.5,2016-02-06 00:00:00,2,2,1.44,0
2015/2016,9825,8197,1.75,5,2016-02-14 00:00:00,2,1,1.75,1
2015/2016,10252,8650,4.75,1.85,2016-02-14 00:00:00,0,6,1.85,1
2015/2016,8455,10261,1.44,8,2016-02-13 00:00:00,5,1,1.44,1
2015/2016,8472,10260,5.25,1.75,2016-02-13 00:00:00,2,1,1.75,0
2015/2016,8650,8668,1.73,5,2016-04-20 00:00:00,4,0,1.73,1
2015/2016,10260,9825,3,2.38,2016-02-28 00:00:00,3,2,3.0,1
2015/2016,8466,8455,2.8,2.5,2016-02-27 00:00:00,1,2,2.5,1
2015/2016,9825,10003,1.36,10,2016-03-02 00:00:00,1,2,1.36,0
2015/2016,9850,8455,5.25,1.7,2016-03-01 00:00:00,1,2,1.7,1
2015/2016,8650,8456,2.63,2.88,2016-03-02 00:00:00,3,0,2.63,1
2015/2016,10260,9817,1.67,6,2016-03-02 00:00:00,1,0,1.67,1
2015/2016,8455,10194,1.5,7.5,2016-03-05 00:00:00,1,1,1.5,0
2015/2016,9826,8650,3.8,2.1,2016-03-06 00:00:00,1,2,2.1,1
2015/2016,8586,9825,2.38,3.25,2016-03-05 00:00:00,2,2,3.25,0
2015/2016,8659,10260,4.33,2,2016-03-06 00:00:00,1,0,2.0,0
2015/2016,9825,8650,1.75,5,2015-08-24 00:00:00,0,0,1.75,0
2015/2016,10260,10261,1.36,10,2015-08-22 00:00:00,0,0,1.36,0
2015/2016,8659,8455,6.5,1.62,2015-08-23 00:00:00,2,3,1.62,1
2015/2016,9825,8659,1.29,13,2016-04-21 00:00:00,2,0,1.29,1
2015/2016,8650,8455,2,3.8,2016-05-11 00:00:00,1,1,2.0,0
2015/2016,10260,9826,1.53,7,2016-04-20 00:00:00,2,0,1.53,1
2015/2016,8455,8654,1.75,5.25,2016-03-19 00:00:00,2,2,1.75,0
2015/2016,8668,9825,2.7,2.7,2016-03-19 00:00:00,0,2,2.7,1
2015/2016,8456,10260,1.83,4.75,2016-03-20 00:00:00,0,1,4.75,1
2015/2016,8466,8650,2.63,2.88,2016-03-20 00:00:00,3,2,2.88,0
2015/2016,9825,9817,1.36,10,2016-04-02 00:00:00,4,0,1.36,1
2015/2016,10252,8455,6.5,1.57,2016-04-02 00:00:00,0,4,1.57,1
2015/2016,8650,8586,2.5,3,2016-04-02 00:00:00,1,1,2.5,0
2015/2016,10260,8668,2.1,3.75,2016-04-03 00:00:00,1,0,2.1,1
2015/2016,8650,10194,1.55,5.75,2016-04-10 00:00:00,4,1,1.55,1
2015/2016,10003,8455,3.75,2,2016-04-09 00:00:00,1,0,2.0,0
2015/2016,8586,10260,1.91,4,2016-04-10 00:00:00,3,0,4.0,0
2015/2016,8654,9825,3.6,2,2016-04-09 00:00:00,3,3,2.0,0
2015/2016,9825,9826,1.33,9.5,2016-04-17 00:00:00,1,1,1.33,0
2015/2016,8678,8650,3.6,2.15,2016-04-17 00:00:00,1,2,2.15,1
2015/2016,8455,8456,2.75,2.7,2016-04-16 00:00:00,0,3,2.75,0
2015/2016,10260,10252,1.22,17,2016-04-16 00:00:00,1,0,1.22,1
2015/2016,8678,8455,3.1,2.4,2016-04-23 00:00:00,1,4,2.4,1
2015/2016,8650,10261,1.57,6,2016-04-23 00:00:00,2,2,1.57,0
2015/2016,8472,9825,4.5,1.8,2016-04-24 00:00:00,0,0,1.8,0
2015/2016,8654,10260,3,2.45,2016-05-10 00:00:00,3,2,2.45,0
2015/2016,9825,9850,1.29,11,2016-04-30 00:00:00,1,0,1.29,1
2015/2016,8455,8586,2.75,2.63,2016-05-02 00:00:00,2,2,2.75,0
2015/2016,10260,8197,2.1,3.9,2016-05-01 00:00:00,1,1,2.1,0
2015/2016,10003,8650,3.1,2.4,2016-05-01 00:00:00,3,1,2.4,0
2015/2016,8650,9817,1.5,7.5,2016-05-08 00:00:00,2,0,1.5,1
